misplay,V,1,,1,He misplayed his promising position .,,"I misplayed the tennis shot , I should have hit it to her right instead of left and she 'd have had more trouble returning it .",T,
foulness,N,4,,3,Mouths which speak such foulness must be cleansed .,,He understood the foulness of sin .,T,
work,V,4,,2,Do you want to work after the age of 60 ?,,She never worked because she inherited a lot of money .,T,
order,N,5,,4,An explosion of a low order of magnitude .,,It was on the order of a mile .,T,
sense,N,5,,5,Fortunately she had the good sense to run away .,,He has n't got the sense God gave little green apples .,T,
denial,N,10,,5,Every time we asked for an interview we got a denial .,,It resulted in a complete denial of his privileges .,T,
shopping,N,3,,6,She loaded her shopping into the car .,,I carried three heavy bags of shopping up the stairs .,T,
bake,V,1,,3,Potatoes bake to a crisp .,,She 's been baking all day to prepare for the dinner .,T,
forbid,V,2,,2,The rules forbid our smoking .,,The rules forbid us from smoking .,T,
light,N,8,,10,I 'm really seeing you in a different light today .,,Magoon 's governorship in Cuba was viewed in a negative light by many Cuban historians for years thereafter .,T,
war,N,2,,9,"The "" war on terror "" is a campaign against terrorist crime .",,"In the US , conservatives rail against the "" war on Christmas "" .",T,
gather,V,0,,2,Gather some stones .,,The teacher gathered the kids together .,T,
optimization,N,2,,3,The simultaneous optimization of growth and profitability .,,To promote the optimization and diversification of agricultural products .,T,
hold,V,6,,0,The general ordered the colonel to hold his position at all costs .,,Hold the horse .,T,
war,N,2,,1,"The "" war on drugs "" is a campaign against the use of narcotic drugs .",,The war on poverty .,T,
horizon,N,4,,13,It is beyond the horizon of present knowledge .,,Some students take a gap year after finishing high school to broaden their horizons .,T,
floor,N,1,,7,The floor of a cave served the refugees as a home .,,Many sunken ships rest on the ocean floor .,T,
leak,N,1,,6,A leak in a gas pipe .,,He had to clean up the leak .,T,
field,N,8,,6,Anthropologists do much of their work in the field .,,He needs some time in the field before his judgment can be trusted .,T,
summit,N,9,,10,The region is a few molecules wide at the summit .,,"In summer , it is possible to hike to the summit of Mt. Shasta .",T,
block,N,7,,1,Anne Boleyn placed her head on the block and awaited her execution .,,A block of stone .,T,
size,N,5,,6,The only city of any size in that area .,,He blanched when he saw the size of the bill .,T,
folk,N,4,,0,They 're just country folk .,,Folks around here drink moonshine .,T,
ambition,N,1,,1,My ambition is to own a helicopter .,,His ambition is to own his own business .,T,
connect,V,4,,2,The new railroad will connect the northern part of the state to the southern part .,,Our computers connected .,T,
work,V,5,,2,The voting process does n't work as well as people thought .,,The medicine works only if you take it with a lot of water .,T,
forefront,N,8,,6,The idea of motion was always to the forefront of his mind and central to his philosophy .,,The Cotswolds were once at the forefront of woollen manufacturing in England .,T,
exercise,N,4,,6,The doctor recommended regular exercise .,,The teacher told us the next exercise is to write an essay .,T,
order,N,0,,2,Order ruled in the streets .,,Law and order .,T,
pay,V,2,,1,Does she pay you for the work you are doing ?,,He paid off the loan three months early .,T,
time,N,1,,3,This time he succeeded .,,He called four times .,T,
carry,V,1,,1,I carry these thoughts in the back of my head .,,I carry a lot of life insurance .,T,
business,N,7,,0,They did nearly a million dollars of business over the long weekend .,,Business has been slow lately .,T,
notice,N,6,,1,You did n't give me enough notice .,,A notice of sale .,T,
period,N,2,,3,Hastened the period of time of his recovery .,,Picasso 's blue period .,T,
pull,V,0,,0,Pull the trigger of the gun .,,Pull the rope .,T,
sanitize,V,0,,0,Sanitize a document before releasing it to the press .,,Sanitize the language in a book .,T,
operation,N,8,,2,They paid taxes on every stage of the operation .,,A multinational operation .,T,
part,N,3,,4,She played the part of Desdemona .,,We all have a part to play .,T,
travel,N,7,,1,He enjoyed selling but he hated the travel .,,Space travel .,T,
make,V,3,,1,He did n't make the choir after his voice changed .,,"She makes more than he does , and works longer hours than he does , but she still does most of the house",T,
tab,N,4,,4,Files with a red tab will be stored separately .,,The collar has a tab with a button hole .,T,
make,V,0,,0,Make clay into bricks .,,Make lead into gold .,T,
operation,N,4,,15,They will schedule the operation as soon as an operating room is available .,,It is dangerous to look at the beam of a laser while it is in operation .,T,
institution,N,1,,1,The institution of slavery .,,The institution of marriage .,T,
statement,N,4,,4,His tantrums are a statement of his need for attention .,,A Cadillac makes a statement about who you are .,T,
vehicle,N,4,,4,A congregation is a vehicle of group identity .,,His editorials provided a vehicle for his political views .,T,
sign,N,4,,2,The hunters found deer sign at the end of the trail .,,He showed signs of strain .,T,
run,V,3,,4,Let the dogs run free .,,Who are these people running around in the building ?,T,
work,N,7,,11,A lot of people are out of work .,,"He has n't come home yet , he 's still at work .",T,
read,V,0,,2,Read the advertisement .,,Have you read Salman Rushdie ?,T,
hedge,V,5,,0,Diversify your financial portfolio to hedge price risks .,,Hedge your bets .,T,
trace,V,0,,0,Trace a pattern .,,Trace a design .,T,
support,N,3,,6,The government provides support to the arts in several ways .,,The president no longer has the support of his own party .,T,
face,V,1,,0,"To face the front of a coat , or the bottom of a dress .",,Face the lapels of the jacket .,T,
tolerate,V,13,,3,"I like the way he plays the guitar , but I ca n't tolerate his voice when he sings .",,He learned to tolerate the heat .,T,
take,V,1,,3,I take it you 're not going ?,,You ca n't take credit for this !,T,
work,V,2,,1,I will work hard to improve my grades .,,John worked with Paul on the task .,T,
age,N,5,,2,We live in a litigious age .,,The Tithonian Age was the last in the Late Jurassic epoch .,T,
difference,N,6,,5,It just wo n't make much difference to me .,,His support made a real difference .,T,
cry,V,9,,1,"Before we had newspapers , a town crier would cry the news .",,He cried his merchandise in the market square .,T,
order,N,0,,5,Order ruled in the streets .,,The machinery is out of order .,T,
bankruptcy,N,1,,1,Spiritual bankruptcy .,,Moral bankruptcy .,T,
experience,N,4,,3,He had a religious experience .,,He recalled the experience vividly .,T,
include,V,9,,2,I will purchase the vacation package if you will include car rental .,,We must include this chemical element in the group .,T,
stay,N,4,,3,They had a nice stay in Paris .,,A lengthy hospital stay .,T,
year,N,2,,2,In the year 1920 .,,"A normal year has 365 full days , but there are 366 days in a leap year .",T,
come,V,0,,3,Come into contact with a terrorist group .,,Your wish will come true .,T,
carry,V,2,,1,These pipes carry waste water into the river .,,Amanda carried the package from home .,T,
stuff,N,1,,5,The stuff of heros .,,You do n't have the stuff to be a United States Marine .,T,
strengthen,V,1,,2,To strengthen authority .,,His body strengthened .,T,
immolate,V,0,,2,Immolate the valuables at the temple .,,The Aztecs immolated human victims .,T,
unionize,V,15,,11,My uncle got roughed up by some corporate thugs after they caught him trying to unionize their workers .,,The company laid off all the workers when they tried to unionize .,T,
trade,N,4,,3,I had no further trade with him .,,I did no trades with them once the rumors started .,T,
earth,V,0,,9,Earth the circuit .,,That noise is because the amplifier is not properly earthed .,T,
tea,N,4,,8,Would you like some tea ?,,The store shelves held many different kinds of tea .,T,
difference,N,6,,1,It just wo n't make much difference to me .,,The difference in her is amazing .,T,
face,N,3,,9,He washed his face .,,I wish I had seen the look on his face when he got the news .,T,
staple,N,5,,0,Tow is flax with short staple .,,Staple fibers vary widely in length .,T,
command,N,5,,3,General Smith was placed in command .,,An admiral in command .,T,
mire,N,3,,10,Caught in the mire of poverty .,,The country is still trying to climb out of the mire left by its previous president .,T,
bid,N,1,,1,"His bid was $ 35,000 .",,A bid for a lucrative transport contract .,T,
acknowledgment,N,11,,4,She must have seen him but she gave no sign of acknowledgment .,,The preface contained an acknowledgment of those who had helped her .,T,
finish,N,7,,3,He applied a coat of a clear finish .,,The car 's finish was so shiny and new .,T,
play,V,0,,2,Play cards .,,Who 's playing now ?,T,
keep,V,0,,2,Keep count .,,The pianist kept time with the metronome .,T,
classify,V,2,,3,"Should we classify "" make up "" as an idiom or as a phrasal verb ?",,How would you classify these pottery shards ,T,
nick,N,7,,4,He 's just been released from Shadwell nick prison after doing ten years for attempted murder .,,He 's in the nick .,T,
dwelling,N,6,,2,The old house served as a dwelling for Albert .,,Philip 's dwelling fronted on the street . ,T,
par,N,0,,7,Par for this course is 72 .,,He needs to make this shot for par .,T,
charge,V,4,,2,How much do you charge for lunch ?,,This fellow charges $ 100 for a massage .,T,
area,N,7,,1,It was about 500 square feet in area .,,The area of a rectangle .,T,
commercialization,N,6,,4,The government tried to accelerate the commercialization of this development .,,My father considered the commercialization of Christmas to be a sacrilege .,T,
back,N,6,,6,He wrote the date on the back of the photograph .,,I hung the clothes on the back of the door .,T,
teach,V,2,,2,Can you teach me to sew ?,,Can you teach sewing to me ?,T,
form,N,7,,4,He was at the top of his form .,,The team was off form last night .,T,
think,V,3,,1,She did n't think to harm me .,,We thought to return early that night .,T,
post,N,3,,2,He occupied a post in the treasury .,,Sent via post .,T,
see,V,2,,3,I can see what will happen .,,I ca n't see him on horseback !,T,
empathize,V,4,,4,You really have to empathize with their doing it .,,You really have to empathize with them .,T,
serve,V,3,,1,This table would serve very well .,,They serve a restricted role on the bench .,T,
go,V,4,,2,His knowledge does n't go very far .,,This property goes all the way to the state line .,T,
time,N,6,,4,It took more than half my time .,,I did n't have time to finish .,T,
word,N,5,,4,He did n't say a word about it .,,Can I have a word with you ?,T,
bed,N,7,,8,He searched for treasure on the ocean bed .,,There 's a lot of trash on the bed of the river .,T,
breakfast,V,1,,1,We breakfast at seven .,,Cynthia breakfasted on peaches .,T,
seat,N,1,,1,The seat of these trousers is almost worn through .,,The seat of his pants was worn through .,T,
echo,N,4,,6,Napoleon III was an echo of the mighty Emperor but an infinitely better man .,,His contention contains more than an echo of Rousseau .,T,
play,V,0,,1,Play sports .,,We played hockey all afternoon .,T,
heart,N,1,,1,The heart and soul of the Republican Party .,,The heart and soul of any democracy is its electorate .,T,
sense,N,1,,1,A sense of self .,,A sense of security .,T,
bake,V,0,,3,Bake the potatoes .,,She 's been baking all day to prepare for the dinner .,T,
